#Annotated with Bakta (v1.6.1): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_9	cds	50412	53177	+	PGH39_12145	valS	valine--tRNA ligase	COG:COG0525, COG:J, EC:6.1.1.9, GO:0002161, GO:0004832, GO:0005524, GO:0005737, GO:0006438, KEGG:K01873, RefSeq:WP_038837763.1, SO:0001217, UniParc:UPI0001E3C401, UniRef:UniRef100_A0A4Q5N564, UniRef:UniRef50_Q62KW5, UniRef:UniRef90_Q5WYI0
contig_9	cds	53299	54546	+	PGH39_12150	gltP	sodium:proton antiporter	COG:C, COG:COG1301, RefSeq:WP_028378209.1, SO:0001217, UniParc:UPI0001E3C400, UniRef:UniRef100_A0A4T1E2N4, UniRef:UniRef50_A0A078L0K7, UniRef:UniRef90_A0A378K5H9
contig_9	cds	54592	55053	+	PGH39_12155		hypothetical protein	RefSeq:WP_038837760.1, SO:0001217, UniParc:UPI0001E3C351, UniRef:UniRef100_A0A378KCQ8, UniRef:UniRef50_W0BGM3, UniRef:UniRef90_A0A129G2U3
contig_9	cds	55047	55139	-	PGH39_12160		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A378K3T8, UniRef:UniRef90_A0A378K3T8
contig_9	cds	55154	56149	-	PGH39_12165		lpg0716 family Dot/Icm T4SS effector	SO:0001217, UniParc:UPI0001E3C350, UniRef:UniRef100_A0A4Q5N579, UniRef:UniRef50_A0A0W0SV35, UniRef:UniRef90_Q5ZXL5
contig_9	cds	56300	56971	+	PGH39_12170	ompR	DNA-binding response regulator	COG:COG0745, COG:TK, RefSeq:WP_010946452.1, SO:0001217, UniParc:UPI000044230C, UniRef:UniRef100_A0A378KFW7, UniRef:UniRef50_A0A6A5KX59, UniRef:UniRef90_A0A129G279
contig_9	cds	56952	58025	+	PGH39_12175	baeS	two-component sensor histidine kinase	COG:COG0642, COG:T, RefSeq:WP_011214924.1, SO:0001217, UniParc:UPI00004455F6, UniRef:UniRef100_A0A378KL12, UniRef:UniRef50_A0A378KUU0, UniRef:UniRef90_A0A378K3I4
contig_9	cds	58191	60185	-	PGH39_12180	oPT	oligopeptide transporter, OPT family	COG:COG1297, COG:R, RefSeq:WP_011214923.1, SO:0001217, UniParc:UPI00004455F5, UniRef:UniRef100_A0A378KEA3, UniRef:UniRef50_A0A0W0VQ45, UniRef:UniRef90_Q5ZXL8
contig_9	cds	60185	60880	-	PGH39_12185		1,4-beta-xylanase	RefSeq:WP_011945860.1, SO:0001217, UniParc:UPI0001527C87, UniRef:UniRef100_A0A378KGS3, UniRef:UniRef50_A0A0W0YJ13, UniRef:UniRef90_Q5ZXL9
contig_9	cds	60907	62118	-	PGH39_12190	hutI	imidazolonepropionase	COG:COG1228, COG:Q, EC:3.5.2.7, GO:0005506, GO:0005737, GO:0008270, GO:0019556, GO:0019557, GO:0050480, RefSeq:WP_038837756.1, SO:0001217, UniParc:UPI0001E3C34F, UniRef:UniRef100_A0A4V1ZHV6, UniRef:UniRef50_Q5ZXM0, UniRef:UniRef90_Q5ZXM0
contig_9	cds	62118	62927	-	PGH39_12195	fabG	sepiapterin reductase	COG:COG1028, COG:I, RefSeq:WP_072401756.1, SO:0001217, UniParc:UPI0001E3C34E, UniRef:UniRef100_A0A378KDS5, UniRef:UniRef50_A0A129AXR1, UniRef:UniRef90_A0A129AXR1
contig_9	cds	63214	64173	+	PGH39_12200	hutG	formimidoylglutamase	COG:COG0010, COG:E, EC:3.5.3.8, GO:0019556, GO:0019557, GO:0030145, GO:0050415, RefSeq:WP_040148101.1, SO:0001217, UniParc:UPI00058BDABF, UniRef:UniRef100_A0A378KDA2, UniRef:UniRef50_Q5ZXM2, UniRef:UniRef90_Q5ZXM2
contig_9	cds	64186	65160	+	PGH39_12205		type IV secretion protein IcmL	RefSeq:WP_027265883.1, SO:0001217, UniParc:UPI0001E3C34D, UniRef:UniRef100_A0A378KC16, UniRef:UniRef50_A0A0W1A093, UniRef:UniRef90_Q5ZXM3
contig_9	cds	65217	66389	+	PGH39_12210	fadL	Outer membrane protein transport protein (OMPP1/FadL/TodX)	COG:COG2067, COG:I, RefSeq:WP_011214917.1, SO:0001217, UniParc:UPI00004455EF, UniRef:UniRef100_A0A378KCP8, UniRef:UniRef50_Q5ZXM4, UniRef:UniRef90_Q5ZXM4
contig_9	cds	66429	66854	-	PGH39_12215		transporter	RefSeq:WP_027265882.1, SO:0001217, UniParc:UPI0001E3C34C, UniRef:UniRef100_A0A4T1FM53, UniRef:UniRef50_Q5ZXM5, UniRef:UniRef90_Q5ZXM5
contig_9	cds	66854	67291	-	PGH39_12220	yedE	YeeE/YedE family protein	COG:COG2391, COG:R, RefSeq:WP_010946442.1, SO:0001217, UniParc:UPI0000442302, UniRef:UniRef100_A0A378KFV4, UniRef:UniRef50_F9ZX60, UniRef:UniRef90_Q5WYJ4
contig_9	cds	67401	68012	-	PGH39_12225	lPG_RS03490	L,D-transpeptidase	COG:COG1376, COG:M, RefSeq:WP_010946441.1, SO:0001217, UniParc:UPI0000442301, UniRef:UniRef100_A0A0C9NYS4, UniRef:UniRef50_W0BBS9, UniRef:UniRef90_Q5WYJ5, VFDB:VFC0346, VFDB:VFG010503
contig_9	cds	68054	69727	-	PGH39_12230	ettA	energy-dependent translational throttle protein EttA	COG:COG0488, COG:R, RefSeq:WP_038837749.1, SO:0001217, UniParc:UPI0001E3C34B, UniRef:UniRef100_A0A4Q5N592, UniRef:UniRef50_J6UIH6, UniRef:UniRef90_D3HQI4
contig_9	cds	69770	70792	-	PGH39_12235	tdh	L-threonine 3-dehydrogenase	COG:COG1063, COG:ER, EC:1.1.1.103, GO:0005737, GO:0008270, GO:0008743, GO:0019518, RefSeq:WP_014843524.1, SO:0001217, UniParc:UPI000051AE5A, UniRef:UniRef100_Q5ZXM9, UniRef:UniRef50_Q5ZXM9, UniRef:UniRef90_Q5ZXM9
contig_9	cds	70878	72062	-	PGH39_12240	kbl	glycine C-acetyltransferase	COG:COG0156, COG:H, RefSeq:WP_010946438.1, SO:0001217, UniParc:UPI00004455E9, UniRef:UniRef100_A0A4Q5N595, UniRef:UniRef50_O88986, UniRef:UniRef90_Q5ZXN0
contig_9	cds	72219	72893	+	PGH39_12245	pcm	Protein-L-isoaspartate O-methyltransferase	COG:COG2518, COG:O, SO:0001217, UniParc:UPI000517D272, UniRef:UniRef100_A0A378KDQ6, UniRef:UniRef50_A0A0W0UB57, UniRef:UniRef90_Q5ZXN1
contig_9	cds	72905	74272	+	PGH39_12250	tolC	Outer membrane efflux protein	COG:COG1538, COG:M, RefSeq:WP_027220262.1, SO:0001217, UniParc:UPI0001E3C348, UniRef:UniRef100_A0A378KD96, UniRef:UniRef50_A0A0W0SVA9, UniRef:UniRef90_Q5WYK0
contig_9	cds	74290	75141	+	PGH39_12255	ttcA	tRNA 2-thiocytidine(32) synthetase TtcA	COG:COG0037, COG:J, EC:2.8.1.-, GO:0000049, GO:0000287, GO:0005524, GO:0005737, GO:0016783, GO:0034227, GO:0051539, KEGG:K14058, RefSeq:WP_038837748.1, SO:0001217, UniParc:UPI0001E3C347, UniRef:UniRef100_A0A4V6TX34, UniRef:UniRef50_Q5ZXN3, UniRef:UniRef90_Q5ZXN3
contig_9	cds	75332	77638	+	PGH39_12260	sUL1	carbonic anhydrase	COG:COG0659, COG:P, RefSeq:WP_010946434.1, SO:0001217, UniParc:UPI00004422FA, UniRef:UniRef100_A0A2S6ESX7, UniRef:UniRef50_A0A0W0R3Y4, UniRef:UniRef90_Q5WYK2
contig_9	cds	77779	79437	+	PGH39_12265	lem3	T4SS effector phosphocholine hydrolase Lem3	EC:3.1.3.-, GO:0005576, GO:0030430, GO:0043087, GO:0044606, SO:0001217, UniParc:UPI0001E3C346, UniRef:UniRef100_A0A4Q5N539, UniRef:UniRef50_Q5ZXN5, UniRef:UniRef90_Q5ZXN5
contig_9	cds	79444	82281	-	PGH39_12270	ankN	Dot/Icm T4SS effector AnkX	COG:COG3177, COG:K, EC:2.7.1.-, GO:0005576, GO:0030430, GO:0043087, GO:0044605, SO:0001217, UniParc:UPI0001E3C345, UniRef:UniRef100_A0A4T1E2P2, UniRef:UniRef50_Q5ZXN6, UniRef:UniRef90_Q5ZXN6
contig_9	cds	82455	84164	+	PGH39_12275	proS	proline--tRNA ligase	COG:COG0442, COG:J, EC:6.1.1.15, GO:0002161, GO:0004827, GO:0005524, GO:0005737, GO:0006433, RefSeq:WP_038837744.1, SO:0001217, UniParc:UPI0001E3C344, UniRef:UniRef100_A0A4Q5N574, UniRef:UniRef50_Q5ZXN7, UniRef:UniRef90_Q5ZXN7
contig_9	ncRNA	84443	84521	+	PGH39_12280	LPR69	Legionella RNA 69	RFAM:RF02823, SO:0000655
contig_9	cds	84522	88805	-	PGH39_12285	ligA	LigA, interaptin	RefSeq:WP_038837741.1, SO:0001217, UniParc:UPI0001E3C343, UniRef:UniRef100_A0A4T1E2G8, UniRef:UniRef50_A0A140JAM0, UniRef:UniRef90_Q5ZXN8, VFDB:VFC0086, VFDB:VFG001863
contig_9	cds	88894	90702	-	PGH39_12290	oppF	murein tripeptide/oligopeptide ABC transporter ATP binding protein OppF	COG:COG1123, COG:O, RefSeq:WP_038837739.1, SO:0001217, UniParc:UPI0001E3C342, UniRef:UniRef100_A0A4T1FK46, UniRef:UniRef50_A0A0A8US03, UniRef:UniRef90_A0A378K2C5
contig_9	cds	90836	92716	+	PGH39_12295	parE	DNA topoisomerase IV subunit B	COG:COG0187, COG:L, RefSeq:WP_015444751.1, SO:0001217, UniParc:UPI0001E3C341, UniRef:UniRef100_A0A378KG45, UniRef:UniRef50_A0A0J9WZF0, UniRef:UniRef90_Q5ZXP0
contig_9	cds	92783	94900	-	PGH39_12300	speE	fused MFS/spermidine synthase	COG:COG0421, COG:E, RefSeq:WP_050566911.1, SO:0001217, UniParc:UPI0001E3C340, UniRef:UniRef100_UPI0001E3C340, UniRef:UniRef50_Q5ZXP1, UniRef:UniRef90_Q5ZXP1
contig_9	cds	95157	95597	-	PGH39_12305	dps	DNA starvation/stationary phase protection protein	COG:COG0783, COG:PV, KEGG:K04047, RefSeq:WP_010946426.1, SO:0001217, UniParc:UPI00004422F2, UniRef:UniRef100_A0A2S6F3C7, UniRef:UniRef50_A0A129F132, UniRef:UniRef90_A0A129F132
contig_9	cds	95720	97366	-	PGH39_12310	htpB	Hsp60, 60K heat shock protein HtpB	COG:COG0459, COG:O, EC:5.6.1.7, GO:0005524, GO:0005737, GO:0016853, GO:0042026, GO:0051082, GO:0140662, RefSeq:WP_011214899.1, SO:0001217, UniParc:UPI00004455DC, UniRef:UniRef100_Q5ZXP3, UniRef:UniRef50_Q5ZXP3, UniRef:UniRef90_Q5ZXP3, VFDB:VFC0001, VFDB:VFG001855
contig_9	cds	97394	97684	-	PGH39_12315	groES	co-chaperone GroES	COG:COG0234, COG:O, GO:0005524, GO:0005737, GO:0140662, KEGG:K04078, RefSeq:WP_010946424.1, SO:0001217, UniParc:UPI000012762D, UniRef:UniRef100_Q5X763, UniRef:UniRef50_P35864, UniRef:UniRef90_P26195
contig_9	cds	97840	99630	+	PGH39_12320	dsbD	Thiol:disulfide interchange protein DsbD	COG:COG4232, COG:O, EC:1.8.4.16, KEGG:K04084, SO:0001217, UniParc:UPI0007709858, UniRef:UniRef100_A0A4Q5N4Y5, UniRef:UniRef50_Q5WYL4, UniRef:UniRef90_Q5WYL4
contig_9	cds	99720	101027	+	PGH39_12325	rimO	30S ribosomal protein S12 methylthiotransferase RimO	COG:COG0621, COG:J, EC:2.8.4.4, GO:0005737, GO:0006400, GO:0018339, GO:0046872, GO:0051539, GO:0103039, RefSeq:WP_038837720.1, SO:0001217, UniParc:UPI0001E3C298, UniRef:UniRef100_A0A4Q5N911, UniRef:UniRef50_A4WRD4, UniRef:UniRef90_Q5ZXP6
contig_9	cds	101128	102246	-	PGH39_12330	yadH	ABC transporter permease	COG:COG0842, COG:V, RefSeq:WP_038837730.1, SO:0001217, UniParc:UPI0001E3C297, UniRef:UniRef100_A0A4Q5N523, UniRef:UniRef50_A0A378K1Q5, UniRef:UniRef90_A0A378K1Q5
contig_9	cds	102261	103187	-	PGH39_12335	ccmA	ABC-type multidrug transport system, ATPase component	COG:COG1131, COG:V, RefSeq:WP_038837718.1, SO:0001217, UniParc:UPI0001E3C296, UniRef:UniRef100_A0A4T1E2F9, UniRef:UniRef50_Q5WYL7, UniRef:UniRef90_Q5WYL7
contig_9	cds	103180	103752	-	PGH39_12340		HlyD family secretion protein	RefSeq:WP_038837717.1, SO:0001217, UniParc:UPI0001E3C295, UniRef:UniRef100_A0A4T1FRK8, UniRef:UniRef50_A0A378JY97, UniRef:UniRef90_Q5ZXQ0
contig_9	cds	103820	105031	-	PGH39_12345	pldB	Lysophospholipase, alpha-beta hydrolase superfamily	COG:COG2267, COG:I, RefSeq:WP_038837728.1, SO:0001217, UniParc:UPI0002DCA19D, UniRef:UniRef100_A0A4Q5N527, UniRef:UniRef50_Q5WYM0, UniRef:UniRef90_Q5WYM0
contig_9	cds	105300	108041	-	PGH39_12350	glnE	bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase	COG:COG1391, COG:O, EC:2.7.7.42, EC:2.7.7.89, KEGG:K00982, RefSeq:WP_038837709.1, SO:0001217, UniParc:UPI0001E3C294, UniRef:UniRef100_A0A4Q5N509, UniRef:UniRef50_A0A078KSK7, UniRef:UniRef90_A0A3A6UTM8
contig_9	cds	108179	108931	+	PGH39_12355	hisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	COG:COG0834, COG:ET, RefSeq:WP_038837706.1, SO:0001217, UniParc:UPI0001E3C293, UniRef:UniRef100_A0A4T1E2F8, UniRef:UniRef50_A0A098G890, UniRef:UniRef90_Q5WYM2
contig_9	cds	109186	109452	-	PGH39_12360		hypothetical protein	RefSeq:WP_010946414.1, SO:0001217, UniParc:UPI00004422E7, UniRef:UniRef100_A0A129B029, UniRef:UniRef50_W0B9P4, UniRef:UniRef90_A0A129B029
contig_9	cds	109737	110564	+	PGH39_12365		DUF692 domain-containing protein	COG:COG3220, COG:S, KEGG:K09930, RefSeq:WP_038837704.1, SO:0001217, UniParc:UPI0001E3C292, UniRef:UniRef100_A0A4Q5N520, UniRef:UniRef50_Q5ZXQ5, UniRef:UniRef90_Q5ZXQ5
contig_9	cds	110557	111372	+	PGH39_12370		DUF2063 domain-containing protein	RefSeq:WP_038837701.1, SO:0001217, UniParc:UPI0001E3C291, UniRef:UniRef100_A0A4Q5N4Z6, UniRef:UniRef50_Q5ZXQ6, UniRef:UniRef90_Q5ZXQ6
contig_9	cds	111392	112705	-	PGH39_12375	acyC	adenylate/guanylate cyclase domain-containing protein	COG:COG2114, COG:T, RefSeq:WP_038837699.1, SO:0001217, UniParc:UPI0001E3C290, UniRef:UniRef100_A0A4Q5N919, UniRef:UniRef50_A0A377GIA3, UniRef:UniRef90_Q5WYM6
contig_9	cds	112698	112970	-	PGH39_12380		signal peptidase	COG:COG5572, COG:S, RefSeq:WP_038837697.1, SO:0001217, UniParc:UPI0001E3C28F, UniRef:UniRef100_A0A378KKW0, UniRef:UniRef50_A0A378LSN6, UniRef:UniRef90_Q5ZXQ8
contig_9	cds	113008	113772	-	PGH39_12385	adc	acetoacetate decarboxylase	COG:COG4689, COG:Q, EC:4.1.1.4, KEGG:K01574, RefSeq:WP_011214885.1, SO:0001217, UniParc:UPI00004455CE, UniRef:UniRef100_A0A378KE57, UniRef:UniRef50_P23670, UniRef:UniRef90_A0A129B0I6
contig_9	cds	113814	116030	-	PGH39_12390	doxX	NADH dehydrogenase FAD-containing subunit	COG:COG2259, COG:S, RefSeq:WP_038837694.1, SO:0001217, UniParc:UPI0001E3C28E, UniRef:UniRef100_A0A4T1FRJ9, UniRef:UniRef50_Q5ZXR0, UniRef:UniRef90_Q5ZXR0
contig_9	cds	116146	117171	-	PGH39_12395	rssA	alpha/beta hydrolase	COG:COG1752, COG:R, RefSeq:WP_040148106.1, SO:0001217, UniParc:UPI00058DAE14, UniRef:UniRef100_A0A4T1FKB1, UniRef:UniRef50_I3X4W6, UniRef:UniRef90_Q5ZXR1
contig_9	cds	117508	117762	+	PGH39_12400		DUF2282 domain-containing protein	COG:COG5572, COG:S, RefSeq:WP_010946406.1, SO:0001217, UniParc:UPI00004422DF, UniRef:UniRef100_A0A129B1R3, UniRef:UniRef50_A0A129B1R3, UniRef:UniRef90_A0A129B1R3
contig_9	cds	117768	118637	+	PGH39_12405		DUF692 domain-containing protein	COG:COG3220, COG:S, KEGG:K09930, RefSeq:WP_038837692.1, SO:0001217, UniParc:UPI0001E3C28C, UniRef:UniRef100_A0A4Q5N522, UniRef:UniRef50_Q5ZXR4, UniRef:UniRef90_Q5ZXR4
contig_9	cds	118630	119409	+	PGH39_12410		DUF2063 domain-containing protein	RefSeq:WP_038837690.1, SO:0001217, UniParc:UPI0001E3C28B, UniRef:UniRef100_A0A4Q5N8D1, UniRef:UniRef50_Q5ZXR5, UniRef:UniRef90_Q5ZXR5
contig_9	cds	119406	119870	+	PGH39_12415	doxX	DoxX family protein	COG:COG2259, COG:S, RefSeq:WP_014843495.1, SO:0001217, UniParc:UPI0001E3C28A, UniRef:UniRef100_A0A4T1QW03, UniRef:UniRef50_Q5ZXR6, UniRef:UniRef90_Q5ZXR6
contig_9	cds	120085	120738	+	PGH39_12420	rpe	ribulose-phosphate 3-epimerase	COG:COG0036, COG:G, EC:5.1.3.1, KEGG:K01783, RefSeq:WP_027220132.1, SO:0001217, UniParc:UPI00031A163E, UniRef:UniRef100_A0A378K3E1, UniRef:UniRef50_A0A0W0RQU4, UniRef:UniRef90_Q5ZXR7
contig_9	cds	120780	122561	+	PGH39_12425	mltE	Soluble lytic murein transglycosylase or regulatory protein s ( may contain LysM/invasin domain)	COG:COG0741, COG:M, RefSeq:WP_038837711.1, SO:0001217, UniParc:UPI0005775438, UniRef:UniRef100_A0A4T1FKK1, UniRef:UniRef50_A0A0W0U195, UniRef:UniRef90_Q5WYN6
contig_9	cds	122862	124331	-	PGH39_12430	tolC	multidrug MFS transporter	COG:COG1538, COG:M, RefSeq:WP_040148096.1, SO:0001217, UniParc:UPI00058EAEA5, UniRef:UniRef100_A0A4T1E2M1, UniRef:UniRef50_A0A378K1N5, UniRef:UniRef90_A0A378K1N5
contig_9	cds	124340	125464	-	PGH39_12435	yadH	ABC-2 family transporter protein	COG:COG0842, COG:V, RefSeq:WP_011214877.1, SO:0001217, UniParc:UPI00004455C6, UniRef:UniRef100_A0A4T1ZLN1, UniRef:UniRef50_A0A3R6AZB0, UniRef:UniRef90_A0A130CWG9
contig_9	cds	125464	126585	-	PGH39_12440	yadH	ABC-2 family transporter protein	COG:COG0842, COG:V, RefSeq:WP_038837688.1, SO:0001217, UniParc:UPI0001E3C286, UniRef:UniRef100_A0A4T1FKD0, UniRef:UniRef50_A0A6L9KPB9, UniRef:UniRef90_A0A129B9S6
contig_9	cds	126603	128345	-	PGH39_12445	lptB	LPS export ABC transporter ATP-binding protein	COG:COG1131, COG:V, RefSeq:WP_038837685.1, SO:0001217, UniParc:UPI0001E3C285, UniRef:UniRef100_A0A4T1FRI9, UniRef:UniRef50_Q3JA95, UniRef:UniRef90_A0A378K5C0
contig_9	cds	128348	129193	-	PGH39_12450	emrA	Multidrug resistance efflux pump EmrA	COG:COG1566, COG:V, SO:0001217, UniRef:UniRef50_Q5WYP1, UniRef:UniRef90_Q5WYP1
contig_9	cds	129584	134791	-	PGH39_12455		peptidase C39	RefSeq:WP_038837681.1, SO:0001217, UniParc:UPI0001E3C283, UniRef:UniRef100_A0A4Q5N532, UniRef:UniRef50_Q5WYP2, UniRef:UniRef90_Q5WYP2
contig_9	cds	135024	135716	+	PGH39_12460	cmpA	C-OmpA-like family protein CmpA	COG:COG2885, COG:M, RefSeq:WP_027268555.1, SO:0001217, UniParc:UPI0004826C77, UniRef:UniRef100_A0A4T1FJY8, UniRef:UniRef50_G9EIX9, UniRef:UniRef90_A0A140J067
contig_9	cds	135727	136917	+	PGH39_12465	sdaC	tryptophan/tyrosine permease	COG:COG0814, COG:E, RefSeq:WP_038837679.1, SO:0001217, UniParc:UPI0001E3C1F9, UniRef:UniRef100_A0A4Q5N4Y2, UniRef:UniRef50_A0A378JML0, UniRef:UniRef90_A0A378K5S2
contig_9	cds	137118	138314	+	PGH39_12470	sdaC	tryptophan/tyrosine permease	COG:COG0814, COG:E, RefSeq:WP_027268556.1, SO:0001217, UniParc:UPI0001E3C1F8, UniRef:UniRef100_A0A4V4P5C1, UniRef:UniRef50_A0A378JML0, UniRef:UniRef90_A0A128N073
contig_9	cds	138485	139303	+	PGH39_12475	dam	DNA adenine methylase	COG:COG0338, COG:L, RefSeq:WP_038837677.1, SO:0001217, UniParc:UPI0001E3C1F7, UniRef:UniRef100_A0A4Q5N521, UniRef:UniRef50_F8IKT6, UniRef:UniRef90_Q5ZXS7
contig_9	cds	139332	140588	-	PGH39_12480	uhpC	MFS transporter	COG:COG2271, COG:G, SO:0001217, UniRef:UniRef50_A0A0W0Z0J3, UniRef:UniRef90_A0A140IYY2
contig_9	cds	140590	141882	-	PGH39_12485	uhpC	MFS transporter	COG:COG2271, COG:G, RefSeq:WP_010946389.1, SO:0001217, UniParc:UPI00004422CE, UniRef:UniRef100_A0A378KE32, UniRef:UniRef50_A0A0W0Z7Z9, UniRef:UniRef90_Q5WYP8
contig_9	cds	142093	143328	-	PGH39_12490	sfcA	malate dehydrogenase	COG:C, COG:COG0281, RefSeq:WP_038837675.1, SO:0001217, UniParc:UPI0001E3C1F3, UniRef:UniRef100_A0A4T1FKC2, UniRef:UniRef50_E1V8J1, UniRef:UniRef90_A0A378K1X9
contig_9	cds	143455	143682	-	PGH39_12495	rpmE	50S ribosomal protein L31	COG:COG0254, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:0046872, RefSeq:WP_010946387.1, SO:0001217, UniParc:UPI00004422CC, UniRef:UniRef100_Q5X7A1, UniRef:UniRef50_A0R215, UniRef:UniRef90_Q5X7A1
contig_9	cds	143819	144589	-	PGH39_12500	xth	exodeoxyribonuclease III	COG:COG0708, COG:L, RefSeq:WP_038837672.1, SO:0001217, UniParc:UPI0001E3C1F2, UniRef:UniRef100_UPI0001E3C1F2, UniRef:UniRef50_A0A0M4KSC1, UniRef:UniRef90_Q5ZXT2
contig_9	cds	144582	145364	-	PGH39_12505	xth	exodeoxyribonuclease III	COG:COG0708, COG:L, RefSeq:WP_011213237.1, SO:0001217, UniParc:UPI0000444BAC, UniRef:UniRef100_B2BSQ7, UniRef:UniRef50_A0A2A5EWI9, UniRef:UniRef90_A0A140IYY7
contig_9	cds	145420	145770	-	PGH39_12510		DNA-cytosine methyltransferase	RefSeq:WP_011213236.1, SO:0001217, UniParc:UPI0000444BAB, UniRef:UniRef100_A0A133XBK0, UniRef:UniRef50_W6RBK5, UniRef:UniRef90_Q5WYQ3
contig_9	cds	145879	146478	-	PGH39_12515	wrbA	NAD(P)H:quinone oxidoreductase	COG:C, COG:COG0655, RefSeq:WP_029346154.1, SO:0001217, UniParc:UPI0001E3C1F1, UniRef:UniRef100_A0A378KCI3, UniRef:UniRef50_A0A4V2DNN3, UniRef:UniRef90_Q5WYQ4
contig_9	cds	146657	152101	-	PGH39_12520		DUF5801 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4T1FBK1, UniRef:UniRef90_A0A4T1FBK1
contig_10	cds	14	484	-	PGH39_12525		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A8D6RFJ9, UniRef:UniRef90_A0A8D6RFJ9
contig_10	cds	768	2462	+	PGH39_12530		hypothetical protein	RefSeq:WP_038839432.1, SO:0001217, UniParc:UPI0001E3C44F, UniRef:UniRef100_A0A4T1ZRX4, UniRef:UniRef50_A0A0W1ABS4, UniRef:UniRef90_Q5WU25
contig_10	cds	2552	3895	-	PGH39_12535		hypothetical protein	RefSeq:WP_038839434.1, SO:0001217, UniParc:UPI0001E3C450, UniRef:UniRef100_A0A4T1E495, UniRef:UniRef50_A0A140J6N4, UniRef:UniRef90_Q5WU24
contig_10	cds	4393	5193	-	PGH39_12540		hypothetical protein	SO:0001217, UniRef:UniRef50_Q5WU23, UniRef:UniRef90_Q5WU23
contig_10	cds	5479	7125	+	PGH39_12545	mdcA	malonate decarboxylase subunit alpha	COG:COG4670, COG:I, EC:2.3.1.187, KEGG:K13929, RefSeq:WP_027227463.1, SO:0001217, UniParc:UPI0001E3C453, UniRef:UniRef100_A0A378KKR8, UniRef:UniRef50_A0A346B9B2, UniRef:UniRef90_A0A378KKR8
contig_10	cds	7134	8330	+	PGH39_12550	mdcD	biotin-independent malonate decarboxylase subunit beta	COG:COG0777, COG:I, EC:4.1.1.87, KEGG:K13932, RefSeq:WP_038839438.1, SO:0001217, UniParc:UPI0001E3C454, UniRef:UniRef100_A0A4Q5N7E0, UniRef:UniRef50_A0A378KAW4, UniRef:UniRef90_A0A378KAW4
contig_10	cds	8331	9050	+	PGH39_12555	mdcE	biotin-independent malonate decarboxylase subunit gamma	COG:COG4799, COG:I, RefSeq:WP_027227465.1, SO:0001217, UniParc:UPI0004838645, UniRef:UniRef100_A0A378KHQ3, UniRef:UniRef50_A0A3A6V0T5, UniRef:UniRef90_A0A3A6V0T5
contig_10	cds	9047	9670	+	PGH39_12560	mdcG	malonate decarboxylase holo-[acyl-carrier-protein] synthase	EC:2.7.7.66, KEGG:K13934, RefSeq:WP_038839440.1, SO:0001217, UniParc:UPI0001E3C456, UniRef:UniRef100_A0A4T1E6W8, UniRef:UniRef50_A0A0W0XLN3, UniRef:UniRef90_A0A3A6V620
contig_10	cds	9642	10484	+	PGH39_12565	mdcB	triphosphoribosyl-dephospho-CoA synthase MdcB	COG:COG1767, COG:H, RefSeq:WP_027227467.1, SO:0001217, UniParc:UPI0001E3C457, UniRef:UniRef100_A0A378KI20, UniRef:UniRef50_A0A098GDQ8, UniRef:UniRef90_A0A131MWX9
contig_10	cds	10481	11428	+	PGH39_12570	mdcH	malonate decarboxylase subunit epsilon	COG:COG0331, COG:I, RefSeq:WP_038839443.1, SO:0001217, UniParc:UPI0001E3C458, UniRef:UniRef100_A0A4T1FN77, UniRef:UniRef50_A0A128I9U4, UniRef:UniRef90_A0A128I9U4
contig_10	cds	11597	12460	+	PGH39_12575		Alkaline phosphatase	KEGG:K22390, RefSeq:WP_072402576.1, SO:0001217, UniParc:UPI0007709B2B, UniRef:UniRef100_A0A4Q5NB64, UniRef:UniRef50_A0A378K7D0, UniRef:UniRef90_A0A378K7D0
contig_10	cds	12555	14339	+	PGH39_12580		hypothetical protein	SO:0001217, UniRef:UniRef50_Q5WU20, UniRef:UniRef90_A0A2S6EXE9
contig_10	cds	14614	15099	+	PGH39_12585		lpg2434 family Dot/Icm T4SS effector	COG:COG3837, COG:S, SO:0001217, UniRef:UniRef50_K9WM47, UniRef:UniRef90_Q5WU18
contig_10	cds	15126	16169	+	PGH39_12590	yecT	LprI domain-containing protein	COG:COG3755, COG:S, RefSeq:WP_038839445.1, SO:0001217, UniParc:UPI0001E3C45C, UniRef:UniRef100_A0A4Q5N7B8, UniRef:UniRef50_A0A140J6P5, UniRef:UniRef90_A0A140J6P5
contig_10	cds	16206	16586	+	PGH39_12595		hypothetical protein	RefSeq:WP_038839447.1, SO:0001217, UniParc:UPI0001E3C45D, UniRef:UniRef100_A0A4Q5NB01, UniRef:UniRef50_Q5WU16, UniRef:UniRef90_Q5WU16
